treatment_order,city_key,grid_id,station_event_id,opening_month,status,active_families,selected_method,donor_scope,control_city_key,control_grid_id,control_unit_key,candidate_count,candidate_city_count,training_feature_count,holdout_feature_count,training_distance,holdout_rms_standardized_gap,holdout_max_abs_standardized_gap,training_distance_threshold,holdout_rms_threshold,holdout_max_abs_threshold,control_selection_uses_post_outcome,failure_reason
1279,wuhan,g00134x00113,wuhan_station_5ffb810beeb2,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1280,wuhan,g00136x00127,wuhan_station_6e840526e439,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1281,wuhan,g00138x00130,wuhan_station_56b0999e9145,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1282,wuhan,g00140x00131,wuhan_station_4b5b8b42ab5e,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1283,wuhan,g00142x00132,wuhan_station_87ec17e3481c,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1284,wuhan,g00145x00132,wuhan_station_7178d81bf154,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1285,wuhan,g00146x00132,wuhan_station_84d3acdefa62,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1286,wuhan,g00149x00133,wuhan_station_626084a79900,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1287,wuhan,g00149x00134,wuhan_station_1cc07e868403,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1288,wuhan,g00150x00136,wuhan_station_e40a2c4157f9,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1289,wuhan,g00151x00138,wuhan_station_84b9dca7b980,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1290,wuhan,g00154x00138,wuhan_station_deb3fafa1109,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1291,wuhan,g00156x00137,wuhan_station_831e5f447c58,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1292,wuhan,g00158x00135,wuhan_station_25dcf4f771dd,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1293,wuhan,g00160x00134,wuhan_station_086ada34acb0,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1294,wuhan,g00162x00133,wuhan_station_8b015c97b16d,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1295,wuhan,g00164x00116,wuhan_station_32ef9dcbdaec,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1296,wuhan,g00164x00132,wuhan_station_7f7ae8607641,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1297,wuhan,g00165x00121,wuhan_station_4e5df0d421e6,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1298,wuhan,g00165x00127,wuhan_station_cc721bf6de86,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1299,wuhan,g00165x00128,wuhan_station_9ee78cc554ce,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1300,wuhan,g00169x00131,wuhan_station_0baa20b98f21,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1301,wuhan,g00178x00132,wuhan_station_90de89beb46c,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1302,wuhan,g00183x00128,wuhan_station_e99bc5079ae1,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1303,wuhan,g00185x00126,wuhan_station_8bac789f315c,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1304,wuhan,g00194x00124,wuhan_station_5a92c4dd9efb,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1305,kunming,g00125x00160,kunming_station_61e0828b6c80,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1306,kunming,g00127x00159,kunming_station_24205237dae0,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1307,beijing,g00141x00204,beijing_station_547f2ae51d8c,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1308,beijing,g00148x00167,beijing_station_6dc1380de215,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1309,beijing,g00152x00165,beijing_station_84c1f67f18fa,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1310,beijing,g00156x00143,beijing_station_513e4fa8f74b,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1311,beijing,g00156x00149,beijing_station_e5e4a4264490,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1312,beijing,g00156x00153,beijing_station_3b5926b45ca3,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1313,beijing,g00156x00158,beijing_station_b6a947f61343,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1314,beijing,g00156x00163,beijing_station_0ad9ba5e2c3c,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1315,beijing,g00157x00162,beijing_station_29ad5e371e55,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1316,tianjin,g00123x00196,tianjin_station_13df7ab29c63,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1317,tianjin,g00138x00124,tianjin_station_d7fc52a69ed9,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1318,tianjin,g00150x00097,tianjin_station_b8aa2f2c280c,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1319,tianjin,g00152x00098,tianjin_station_9890abd3794d,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1320,tianjin,g00153x00101,tianjin_station_1bbd6379770e,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1321,tianjin,g00155x00102,tianjin_station_f6411498010a,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1322,tianjin,g00155x00106,tianjin_station_1848eb4773e5,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1323,tianjin,g00155x00107,tianjin_station_0327c0ffd124,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1324,tianjin,g00155x00109,tianjin_station_5ac07181ca4d,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1325,tianjin,g00155x00111,tianjin_station_943c64ceb161,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1326,tianjin,g00160x00115,tianjin_station_7f6b25f90f31,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1327,tianjin,g00162x00117,tianjin_station_4d7850c69caf,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1328,tianjin,g00163x00119,tianjin_station_201c909e0b61,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1329,tianjin,g00164x00121,tianjin_station_fd12839180d8,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1330,tianjin,g00164x00126,tianjin_station_847ab12e71df,2016-12,pending,,,,,,,,,,,,,,,,,FALSE,
1331,fuzhou,g00233x00205,fuzhou_station_503bff8cde3d,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1332,fuzhou,g00236x00203,fuzhou_station_9095933b1291,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1333,fuzhou,g00239x00202,fuzhou_station_60a7654ab0e7,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1334,fuzhou,g00240x00202,fuzhou_station_d172106915a5,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1335,fuzhou,g00242x00201,fuzhou_station_f1f8f1c500dc,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1336,fuzhou,g00245x00201,fuzhou_station_6d35506b9c0f,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1337,fuzhou,g00246x00202,fuzhou_station_d2732ce8379d,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1338,fuzhou,g00248x00205,fuzhou_station_cd5295c29540,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1339,fuzhou,g00251x00205,fuzhou_station_1153b374eb57,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1340,fuzhou,g00253x00205,fuzhou_station_2b7390ae21a3,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1341,fuzhou,g00255x00207,fuzhou_station_dda51e76f696,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1342,zhengzhou,g00083x00226,zhengzhou_station_580267a83156,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1343,zhengzhou,g00088x00227,zhengzhou_station_ee6e485a135f,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1344,zhengzhou,g00092x00227,zhengzhou_station_834334ba9b06,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1345,zhengzhou,g00094x00227,zhengzhou_station_71d800818ab4,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1346,zhengzhou,g00096x00220,zhengzhou_station_c2e68e185230,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1347,zhengzhou,g00098x00203,zhengzhou_station_f8d8d5651729,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1348,zhengzhou,g00098x00207,zhengzhou_station_b26370c413b7,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1349,zhengzhou,g00101x00195,zhengzhou_station_777f1c4e7025,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1350,zhengzhou,g00105x00194,zhengzhou_station_fe8317297465,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1351,zhengzhou,g00109x00195,zhengzhou_station_69653f86a219,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1352,zhengzhou,g00134x00170,zhengzhou_station_f6c85fe59d7f,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1353,zhengzhou,g00135x00168,zhengzhou_station_eff7ffad15b8,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1354,zhengzhou,g00139x00168,zhengzhou_station_2b66fd41839a,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1355,zhengzhou,g00141x00168,zhengzhou_station_e039a4febc2f,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1356,zhengzhou,g00142x00217,zhengzhou_station_2bf557d19641,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1357,zhengzhou,g00144x00168,zhengzhou_station_bc6dca78dd1e,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1358,zhengzhou,g00146x00168,zhengzhou_station_8b6830b00af1,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1359,zhengzhou,g00146x00217,zhengzhou_station_c82de1bea863,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1360,zhengzhou,g00148x00168,zhengzhou_station_bd95528a1103,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1361,nanjing,g00205x00092,nanjing_station_86587c49acdb,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1362,nanjing,g00205x00096,nanjing_station_b3a21fbf002d,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1363,nanjing,g00205x00102,nanjing_station_c07341b87d09,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1364,nanjing,g00207x00103,nanjing_station_4e450651267d,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1365,nanjing,g00209x00106,nanjing_station_b8f9a5fbf798,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1366,nanjing,g00210x00125,nanjing_station_2749d938a86b,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1367,nanjing,g00210x00131,nanjing_station_2a0f679ef330,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1368,nanjing,g00211x00108,nanjing_station_792cbee0721f,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1369,nanjing,g00211x00117,nanjing_station_2e197b380132,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1370,nanjing,g00211x00136,nanjing_station_85f4c4f6cc13,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1371,nanjing,g00213x00113,nanjing_station_aa86704648e3,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1372,nanjing,g00215x00137,nanjing_station_2deffe3ce378,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1373,nanjing,g00221x00137,nanjing_station_4b1171e42f7c,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1374,fuzhou,g00246x00204,fuzhou_station_59d7dbb0b459,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1375,harbin,g00377x00178,harbin_station_6e3e8e4815c6,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1376,harbin,g00378x00176,harbin_station_70e950862cdb,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1377,harbin,g00379x00175,harbin_station_df8a33656985,2017-01,pending,,,,,,,,,,,,,,,,,FALSE,
1378,suzhou,g00098x00157,suzhou_station_916d65c6d7af,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1379,suzhou,g00099x00161,suzhou_station_7691f8a11464,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1380,suzhou,g00099x00171,suzhou_station_dc2e37d4005a,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1381,suzhou,g00100x00155,suzhou_station_3f527664a4c1,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1382,suzhou,g00100x00164,suzhou_station_daa541ac24d1,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1383,suzhou,g00100x00167,suzhou_station_2ab9b1fc8f71,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1384,suzhou,g00102x00155,suzhou_station_b1da9dfc18e4,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1385,suzhou,g00104x00155,suzhou_station_8a903937e9d8,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1386,suzhou,g00105x00156,suzhou_station_1de280dc9b5a,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1387,suzhou,g00107x00159,suzhou_station_09080a999867,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1388,suzhou,g00109x00160,suzhou_station_dd72656b0467,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1389,suzhou,g00110x00148,suzhou_station_b670f8e28e68,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1390,suzhou,g00110x00152,suzhou_station_72000e52a675,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1391,suzhou,g00112x00153,suzhou_station_ff91f29a74fd,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1392,suzhou,g00114x00159,suzhou_station_fd18715788c9,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1393,suzhou,g00115x00152,suzhou_station_71c5731edd98,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1394,suzhou,g00117x00152,suzhou_station_0357511fc002,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1395,suzhou,g00118x00159,suzhou_station_08d60aa20b1d,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1396,suzhou,g00119x00153,suzhou_station_a5afe1fd8adc,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1397,suzhou,g00120x00157,suzhou_station_e58c89385785,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1398,suzhou,g00122x00158,suzhou_station_d0d6c5e2dd37,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1399,suzhou,g00125x00158,suzhou_station_e7cb8e726b05,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1400,suzhou,g00128x00158,suzhou_station_02ae7ff9f1d2,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1401,suzhou,g00131x00158,suzhou_station_d411fc2c4dd8,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1402,suzhou,g00132x00158,suzhou_station_044e3436a429,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1403,suzhou,g00135x00158,suzhou_station_3ab89d82371f,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1404,suzhou,g00137x00157,suzhou_station_dbc26e39312a,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1405,suzhou,g00138x00157,suzhou_station_c68cfe77d9e8,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1406,suzhou,g00140x00157,suzhou_station_55372603ea29,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1407,suzhou,g00143x00155,suzhou_station_2182615c07c1,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1408,suzhou,g00146x00154,suzhou_station_14b460f470db,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1409,suzhou,g00152x00153,suzhou_station_c7db5b1fd1b4,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1410,suzhou,g00156x00153,suzhou_station_db9f4931dd2a,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1411,suzhou,g00157x00153,suzhou_station_11b8ba4ea3c0,2017-04,pending,,,,,,,,,,,,,,,,,FALSE,
1412,dalian,g00079x00107,dalian_station_a538dfd79bf8,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1413,chengdu,g00139x00247,chengdu_station_767af2927562,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1414,chengdu,g00139x00249,chengdu_station_f97c9bed6e04,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1415,chengdu,g00140x00250,chengdu_station_ed3568114a82,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1416,chengdu,g00140x00253,chengdu_station_6a21111bb4f3,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1417,chengdu,g00140x00258,chengdu_station_83884395614e,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1418,chengdu,g00147x00181,chengdu_station_8e4a42048711,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1419,chengdu,g00147x00191,chengdu_station_85634897e896,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1420,chengdu,g00147x00194,chengdu_station_4078edb6e47f,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1421,chengdu,g00147x00199,chengdu_station_534dc589a7ff,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1422,chengdu,g00148x00183,chengdu_station_fc5f5b6f4aec,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1423,chengdu,g00149x00186,chengdu_station_2bde31ee5da3,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1424,chengdu,g00149x00189,chengdu_station_2b0d2c0692bc,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1425,chengdu,g00150x00187,chengdu_station_b0598200ec35,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1426,dalian,g00045x00094,dalian_station_3cd191706fa8,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1427,dalian,g00048x00097,dalian_station_20b1d2a64c77,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1428,dalian,g00051x00100,dalian_station_da0c74c96fae,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1429,dalian,g00053x00104,dalian_station_89531a3c8037,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1430,dalian,g00054x00106,dalian_station_9a685773b35f,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1431,dalian,g00059x00129,dalian_station_71c646b73ecd,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1432,dalian,g00060x00127,dalian_station_0f38c29e5baa,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1433,dalian,g00061x00125,dalian_station_b7d361008e08,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1434,shijiazhuang,g00141x00193,shijiazhuang_station_90d1bf1f4c0d,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1435,shijiazhuang,g00143x00193,shijiazhuang_station_7acab4812077,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1436,shijiazhuang,g00145x00193,shijiazhuang_station_88b29308a94d,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1437,shijiazhuang,g00145x00216,shijiazhuang_station_86d8b121d668,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1438,shijiazhuang,g00145x00219,shijiazhuang_station_398a8ededc43,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1439,shijiazhuang,g00146x00181,shijiazhuang_station_3b1faa02252c,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1440,shijiazhuang,g00147x00183,shijiazhuang_station_ad6184f3c80c,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1441,shijiazhuang,g00147x00186,shijiazhuang_station_72a351677a45,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1442,shijiazhuang,g00147x00188,shijiazhuang_station_b2795041dbee,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1443,shijiazhuang,g00147x00191,shijiazhuang_station_aea8afea2085,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1444,shijiazhuang,g00147x00193,shijiazhuang_station_00e52d1cf8b0,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1445,shijiazhuang,g00147x00195,shijiazhuang_station_a36beabf0775,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1446,shijiazhuang,g00147x00197,shijiazhuang_station_b3bdf4a0f1ae,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1447,shijiazhuang,g00147x00199,shijiazhuang_station_17ac4342e19b,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1448,shijiazhuang,g00147x00201,shijiazhuang_station_35b8cca9e1e4,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1449,shijiazhuang,g00147x00203,shijiazhuang_station_aadc21cdde8f,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1450,shijiazhuang,g00147x00205,shijiazhuang_station_c037538d394c,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1451,shijiazhuang,g00147x00208,shijiazhuang_station_f5a45f1c2bd0,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1452,shijiazhuang,g00147x00210,shijiazhuang_station_7f782f1c6f40,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1453,shijiazhuang,g00147x00212,shijiazhuang_station_ecddaf29c7e6,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1454,shijiazhuang,g00147x00220,shijiazhuang_station_4b409f4679fb,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1455,shijiazhuang,g00149x00193,shijiazhuang_station_445530f2d298,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1456,shijiazhuang,g00150x00220,shijiazhuang_station_0a7e5a7c896d,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1457,shijiazhuang,g00152x00220,shijiazhuang_station_e139eb08a6c7,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1458,guangzhou,g00161x00101,guangzhou_station_b5c2cda220ac,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1459,guangzhou,g00162x00107,guangzhou_station_f7635426f72a,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1460,changchun,g00166x00229,changchun_station_b01ed4508d78,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1461,changchun,g00170x00229,changchun_station_9836f7f4c11a,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1462,changchun,g00175x00229,changchun_station_d56c3debc6d5,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1463,changchun,g00180x00228,changchun_station_11034e94ac5f,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1464,changchun,g00183x00228,changchun_station_2a19bfe1eb6c,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1465,changchun,g00188x00228,changchun_station_4b5a00b28042,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1466,changchun,g00191x00228,changchun_station_9ec18cfa403b,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1467,changchun,g00193x00228,changchun_station_9e03e94af6d6,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1468,changchun,g00196x00228,changchun_station_267e4c7cf0e2,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1469,changchun,g00198x00228,changchun_station_cb21284d6543,2017-06,pending,,,,,,,,,,,,,,,,,FALSE,
1470,hangzhou,g00245x00386,hangzhou_station_4b63f10e17c3,2017-07,pending,,,,,,,,,,,,,,,,,FALSE,
1471,hangzhou,g00245x00388,hangzhou_station_1b838c02f407,2017-07,pending,,,,,,,,,,,,,,,,,FALSE,
1472,hangzhou,g00246x00382,hangzhou_station_e083d1c2f386,2017-07,pending,,,,,,,,,,,,,,,,,FALSE,
1473,hangzhou,g00246x00384,hangzhou_station_6bd4047fa929,2017-07,pending,,,,,,,,,,,,,,,,,FALSE,
1474,hangzhou,g00248x00379,hangzhou_station_62eac2516bd4,2017-07,pending,,,,,,,,,,,,,,,,,FALSE,
1475,hangzhou,g00250x00378,hangzhou_station_5e2dac366dbc,2017-07,pending,,,,,,,,,,,,,,,,,FALSE,
1476,hangzhou,g00251x00372,hangzhou_station_197384627dce,2017-07,pending,,,,,,,,,,,,,,,,,FALSE,
1477,hangzhou,g00251x00374,hangzhou_station_8cfd78d116cd,2017-07,pending,,,,,,,,,,,,,,,,,FALSE,
1478,nanchang,g00106x00090,nanchang_station_5e65bf58bf1d,2017-08,pending,,,,,,,,,,,,,,,,,FALSE,
1479,nanchang,g00108x00090,nanchang_station_26c4240bb9cf,2017-08,pending,,,,,,,,,,,,,,,,,FALSE,
1480,nanchang,g00110x00090,nanchang_station_ae8e60e5ef55,2017-08,pending,,,,,,,,,,,,,,,,,FALSE,
1481,nanchang,g00112x00090,nanchang_station_71cf4db5783f,2017-08,pending,,,,,,,,,,,,,,,,,FALSE,
1482,nanchang,g00115x00091,nanchang_station_68083aec62f7,2017-08,pending,,,,,,,,,,,,,,,,,FALSE,
1483,nanchang,g00116x00092,nanchang_station_18091dd756db,2017-08,pending,,,,,,,,,,,,,,,,,FALSE,
1484,nanchang,g00118x00091,nanchang_station_94712fe86afc,2017-08,pending,,,,,,,,,,,,,,,,,FALSE,
1485,nanchang,g00121x00090,nanchang_station_8285d4089658,2017-08,pending,,,,,,,,,,,,,,,,,FALSE,
1486,nanchang,g00121x00095,nanchang_station_640bf0097af6,2017-08,pending,,,,,,,,,,,,,,,,,FALSE,
1487,nanchang,g00122x00091,nanchang_station_c886013f23e6,2017-08,pending,,,,,,,,,,,,,,,,,FALSE,
1488,nanchang,g00122x00092,nanchang_station_869b0c743431,2017-08,pending,,,,,,,,,,,,,,,,,FALSE,
1489,nanchang,g00123x00096,nanchang_station_0d0e3c945c3f,2017-08,pending,,,,,,,,,,,,,,,,,FALSE,
1490,nanchang,g00126x00098,nanchang_station_626eeca31fb6,2017-08,pending,,,,,,,,,,,,,,,,,FALSE,
1491,nanchang,g00128x00099,nanchang_station_128fec5cfe7b,2017-08,pending,,,,,,,,,,,,,,,,,FALSE,
1492,nanchang,g00130x00100,nanchang_station_c8f3fb2345aa,2017-08,pending,,,,,,,,,,,,,,,,,FALSE,
1493,nanchang,g00132x00101,nanchang_station_fe00b9f7366f,2017-08,pending,,,,,,,,,,,,,,,,,FALSE,
1494,kunming,g00152x00113,kunming_station_e7bfc7e883da,2017-08,pending,,,,,,,,,,,,,,,,,FALSE,
1495,kunming,g00155x00114,kunming_station_533e3b7c5cbc,2017-08,pending,,,,,,,,,,,,,,,,,FALSE,
1496,kunming,g00157x00116,kunming_station_17adffe0d8d8,2017-08,pending,,,,,,,,,,,,,,,,,FALSE,
1497,kunming,g00160x00117,kunming_station_b9c820e0e449,2017-08,pending,,,,,,,,,,,,,,,,,FALSE,
1498,kunming,g00161x00118,kunming_station_1209fb14ca02,2017-08,pending,,,,,,,,,,,,,,,,,FALSE,
1499,kunming,g00161x00132,kunming_station_610377432c4d,2017-08,pending,,,,,,,,,,,,,,,,,FALSE,
1500,kunming,g00161x00136,kunming_station_4643d5e6dedb,2017-08,pending,,,,,,,,,,,,,,,,,FALSE,
1501,kunming,g00161x00138,kunming_station_155528b583e0,2017-08,pending,,,,,,,,,,,,,,,,,FALSE,
